代码,名称,date,open,high,low,close,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.603909,建发合诚,2018-11-23,9.29967129,9.37158572,9.14448752,9.22018692,642800.0,15674500.0,2.5712,-1.416425,49.522232,3.768085,5.429664,-1228.170818
sh.603909,建发合诚,2018-11-26,9.083928,9.23154183,9.08014303,9.08771297,415800.0,10007746.0,1.6632,-1.436783,48.810705,3.713945,5.351651,-1210.524686
sh.603909,建发合诚,2018-11-27,9.25425165,9.25425165,9.083928,9.1974771,615540.0,14852849.0,2.46216,1.207826,49.400256,3.758804,5.41629,-1225.145767
sh.603909,建发合诚,2018-11-28,9.2353268,9.2353268,9.1217777,9.1974771,309000.0,7479201.0,1.236,0.0,49.400256,3.758804,5.41629,-1225.145767
sh.603909,建发合诚,2018-11-29,9.1974771,9.21261698,8.90981938,8.94388411,574600.0,13846812.0,2.2984,-2.757202,48.038191,3.655166,5.266952,-1191.366028
sh.603909,建发合诚,2018-11-30,8.99308872,8.99308872,8.45940795,8.65622639,417100.0,9551517.0,1.6684,-3.216244,46.493163,3.537606,5.097554,-1153.048711
sh.603912,佳力图,2018-11-01,5.28302541,5.44184315,5.28302541,5.35309206,4581384.0,52681773.0,4.249892,1.505758,22.277057,3.605496,4.588455,-94.676104
sh.603912,佳力图,2018-11-02,5.39513205,5.52125202,5.39046094,5.48855425,4184735.0,48903319.0,3.881943,2.530541,22.840787,3.696734,4.704567,-97.071921
sh.603912,佳力图,2018-11-05,5.47921203,5.57730534,5.34842095,5.4651987,3523380.0,41175414.0,3.268442,-0.425534,22.743593,3.681003,4.684548,-96.658849
sh.603912,佳力图,2018-11-06,5.49322536,5.49322536,5.32973651,5.44651426,2108560.0,24360381.0,1.955993,-0.34188,22.665837,3.668419,4.668532,-96.328392
sh.603912,佳力图,2018-11-07,5.4184876,5.605332,5.3717765,5.53526535,4156215.0,49045331.0,3.855487,1.629507,23.035177,3.728196,4.744606,-97.898065
sh.603912,佳力图,2018-11-08,5.5586209,5.56329201,5.43250093,5.44651426,2347640.0,27551001.0,2.177774,-1.60338,22.665837,3.668419,4.668532,-96.328392
sh.603912,佳力图,2018-11-09,5.38111872,5.54927868,5.36710539,5.48855425,2673580.0,31423397.0,2.48013,0.771871,22.840787,3.696734,4.704567,-97.071921
sh.603912,佳力图,2018-11-12,5.47454092,5.605332,5.4184876,5.59598978,2991285.0,35537456.0,2.774847,1.957443,23.287884,3.769096,4.796657,-98.972052
sh.603912,佳力图,2018-11-13,5.50723869,5.6520431,5.48388314,5.64270088,3896935.0,46526945.0,3.614968,0.834728,23.482273,3.800557,4.836696,-99.798196
sh.603912,佳力图,2018-11-14,5.605332,5.66138532,5.55394979,5.58197645,3036360.0,36439675.0,2.81666,-1.07616,23.229567,3.759657,4.784645,-98.724209
sh.603912,佳力图,2018-11-15,5.54927868,5.74079419,5.54460757,5.74079419,4009135.0,48565134.0,3.719049,2.84519,23.890492,3.866627,4.920777,-101.533099
sh.603912,佳力图,2018-11-16,5.77349196,5.8855986,5.6520431,5.81553195,6139240.0,75975513.0,5.695028,1.30187,24.201515,3.916965,4.984839,-102.854929
sh.603912,佳力图,2018-11-19,5.82020306,5.82020306,5.67539865,5.78283418,2745709.0,33778511.0,2.54704,-0.562247,24.065442,3.894942,4.956812,-102.276628
sh.603912,佳力图,2018-11-20,5.70809642,5.76414974,5.63335866,5.67539865,2295234.0,27975594.0,2.12916,-1.857839,23.618346,3.82258,4.864723,-100.376497
sh.603912,佳力图,2018-11-21,5.605332,5.70809642,5.53526535,5.68474087,2135988.0,25691073.0,1.981436,0.164613,23.657224,3.828873,4.872731,-100.541726
sh.603912,佳力图,2018-11-22,5.69408309,5.72678086,5.62868755,5.66605643,1251047.0,15181672.0,1.160526,-0.328677,23.579468,3.816288,4.856715,-100.211268
sh.603912,佳力图,2018-11-23,5.68006976,5.68006976,5.24098542,5.25966986,2227893.0,25895449.0,2.066691,-7.172299,21.888278,3.542572,4.508377,-93.023816
sh.603912,佳力图,2018-11-26,5.29236763,5.33907873,5.22230098,5.31105207,1211017.0,13727764.0,1.123392,0.976906,22.102107,3.57718,4.55242,-93.932574
sh.603912,佳力图,2018-11-27,5.31572318,5.60066089,5.31572318,5.47454092,2533828.0,29677911.0,2.35049,3.07828,22.782471,3.687296,4.692556,-96.824078
sh.603912,佳力图,2018-11-28,5.45585648,5.76882085,5.39980316,5.71276753,4558922.0,55214112.0,4.229056,4.35153,23.773858,3.84775,4.896754,-101.037412
sh.603912,佳力图,2018-11-29,5.71276753,5.78283418,5.5119098,5.52125202,3809550.0,46272012.0,3.533905,-3.352411,22.97686,3.718757,4.732595,-97.650222
sh.603912,佳力图,2018-11-30,5.56329201,6.072443,5.52125202,5.95566525,8604246.0,108711191.0,7.981675,7.868023,24.784684,4.01135,5.104956,-105.333361
sh.603916,苏博特,2018-11-01,8.71873305,8.88225575,8.71873305,8.7558973,2735850.0,32413201.0,3.599803,0.084956,15.116805,1.789884,1.734676,45.948654
sh.603916,苏博特,2018-11-02,8.86739005,8.9342857,8.76333015,8.9342857,3957616.0,47146040.0,5.207389,2.037358,15.424787,1.82635,1.770017,46.88479
sh.603916,苏博特,2018-11-05,8.91942,9.12010695,8.79306155,8.9045543,3958165.0,47623915.0,5.208112,-0.332786,15.373457,1.820272,1.764127,46.728767
sh.603916,苏博特,2018-11-06,8.8153601,8.8748229,8.59980745,8.6964345,2506865.0,29319328.0,3.298507,-2.337227,15.014144,1.777728,1.722896,45.636609
sh.603916,苏博特,2018-11-07,8.62953885,9.0978084,8.6072403,8.8302258,4231845.0,50424543.0,5.568217,1.538464,15.245131,1.805078,1.749402,46.338711
sh.603916,苏博特,2018-11-08,8.82279295,8.94171855,8.7261659,8.76333015,2995678.0,35642191.0,3.941682,-0.757577,15.129637,1.791403,1.736149,45.98766
sh.603916,苏博特,2018-11-09,8.70386735,8.83765865,8.6369717,8.7261659,2058600.0,24229241.0,2.708684,-0.42409,15.065474,1.783806,1.728786,45.792632
sh.603916,苏博特,2018-11-12,8.7558973,8.9788828,8.64440455,8.94171855,2752500.0,32824193.0,2.134548,2.470187,15.43762,1.827869,1.77149,46.923795
sh.603916,苏博特,2018-11-13,8.8302258,9.1424055,8.7856287,9.0978084,4783036.0,58101903.0,3.709218,1.745636,15.707104,1.859777,1.802414,47.742914
sh.603916,苏博特,2018-11-14,9.0532113,9.17956975,8.9788828,9.0532113,3343186.0,40788669.0,2.592622,-0.490192,15.630109,1.850661,1.793578,47.50888
sh.603916,苏博特,2018-11-15,8.9937485,9.3505253,8.9937485,9.34309245,4366952.0,54308739.0,3.386547,3.201965,16.13058,1.909918,1.851008,49.0301
sh.603916,苏博特,2018-11-16,9.34309245,9.37282385,9.17956975,9.3505253,3830178.0,47908841.0,2.970282,0.079556,16.143413,1.911438,1.852481,49.069106
sh.603916,苏博特,2018-11-19,9.29849535,9.34309245,9.1870026,9.31336105,2219000.0,27643445.0,1.720822,-0.397458,16.07925,1.903841,1.845118,48.874078
sh.603916,苏博特,2018-11-20,9.2761968,9.3059282,9.03091275,9.0532113,2331678.0,28778262.0,1.808203,-2.793292,15.630109,1.850661,1.793578,47.50888
sh.603916,苏博特,2018-11-21,8.8896886,9.06064415,8.8450915,9.03091275,2077228.0,25049758.0,1.610879,-0.246311,15.591611,1.846102,1.789161,47.391863
sh.603916,苏博特,2018-11-22,9.03091275,9.1572712,9.01604705,9.0978084,2138727.0,26146309.0,1.658571,0.740742,15.707104,1.859777,1.802414,47.742914
sh.603916,苏博特,2018-11-23,9.13497265,9.13497265,8.6667031,8.6667031,2941297.0,34928771.0,2.280959,-4.738562,14.962813,1.77165,1.717005,45.480586
sh.603916,苏博特,2018-11-26,8.6815688,8.74846445,8.5329118,8.54034465,1852376.0,21519591.0,1.436507,-1.457977,14.744659,1.74582,1.691972,44.81749
sh.603916,苏博特,2018-11-27,8.58494175,8.67413595,8.54034465,8.58494175,1468400.0,16975324.0,1.138736,0.522197,14.821655,1.754937,1.700807,45.051524
sh.603916,苏博特,2018-11-28,8.5477775,8.7410316,8.4585833,8.7410316,1760998.0,20403741.0,1.365644,1.818182,15.091139,1.786845,1.731731,45.870643
sh.603916,苏博特,2018-11-29,8.8153601,8.83765865,8.46601615,8.473449,1835200.0,21422876.0,1.423187,-3.061229,14.629166,1.732145,1.678719,44.466439
sh.603916,苏博特,2018-11-30,8.40655335,8.52547895,8.33222485,8.4883147,1748700.0,19838283.0,1.356107,0.175443,14.654831,1.735184,1.681664,44.544451
sh.603917,合力科技,2018-11-01,13.05360486,13.85733,12.80417292,13.63561272,10232580.0,147249254.0,26.10352,4.606666,24.135936,2.627652,3.858823,-338.461925
sh.603917,合力科技,2018-11-02,13.63561272,13.80190068,13.3492279,13.6725656,9328258.0,136958710.0,23.796577,0.271002,24.201345,2.634773,3.86928,-339.379166
sh.603917,合力科技,2018-11-05,13.7187567,13.7187567,13.13674884,13.46008654,6025275.0,87918900.0,15.370599,-1.554057,23.825243,2.593827,3.80915,-334.105031
sh.603917,合力科技,2018-11-06,13.3030368,13.3492279,12.76722004,13.0720813,4627436.0,65175943.0,11.804684,-2.882636,23.138448,2.519057,3.699346,-324.474
sh.603917,合力科技,2018-11-07,13.0258902,13.35846612,12.95198444,13.14598706,4593964.0,65425888.0,11.719296,0.56537,23.269266,2.533299,3.720261,-326.308482
sh.603917,合力科技,2018-11-08,13.2106546,13.29379858,12.8411258,12.86884046,3807124.0,53656318.0,9.712051,-2.108217,22.778698,2.479891,3.641829,-319.429175
sh.603917,合力科技,2018-11-09,12.8411258,12.85036402,12.49931166,12.68407606,3366300.0,46127323.0,8.5875,-1.435756,22.451653,2.444286,3.589542,-314.84297
sh.603917,合力科技,2018-11-12,12.61940852,13.08131952,12.61940852,13.0720813,3964006.0,55409267.0,10.11226,3.058995,23.138448,2.519057,3.699346,-324.474
sh.603917,合力科技,2018-11-13,12.8873169,13.26608392,12.81341114,13.24760748,5037233.0,71547160.0,12.850084,1.34276,23.449141,2.552881,3.749019,-328.830895
sh.603917,合力科技,2018-11-14,13.27532214,13.42313366,13.06284308,13.15522528,4556064.0,65101325.0,11.622612,-0.697353,23.285618,2.535079,3.722875,-326.537792
sh.603917,合力科技,2018-11-15,13.1644635,13.65408916,13.1644635,13.5801834,7463818.0,108473798.0,19.040352,3.230337,24.037822,2.61697,3.843137,-337.086064
sh.603917,合力科技,2018-11-16,13.5339923,13.64485094,13.395419,13.56170696,5517781.0,80821978.0,14.075972,-0.136051,24.005117,2.61341,3.837908,-336.627443
sh.603917,合力科技,2018-11-19,13.5801834,13.63561272,13.2106546,13.42313366,4454137.0,64393218.0,11.362594,-1.021802,23.759834,2.586706,3.798692,-333.18779
sh.603917,合力科技,2018-11-20,13.37694256,13.37694256,12.80417292,12.87807868,4303817.0,61284064.0,10.979125,-4.060565,22.79505,2.481671,3.644444,-319.658485
sh.603917,合力科技,2018-11-21,12.73950538,12.91503156,12.57321742,12.8873169,2661204.0,36721053.0,6.788786,0.071738,22.811402,2.483451,3.647058,-319.887795
sh.603917,合力科技,2018-11-22,12.90579334,13.23836926,12.75798182,13.23836926,4129097.0,58256026.0,10.533411,2.724015,23.432788,2.551101,3.746405,-328.601585
sh.603917,合力科技,2018-11-23,13.22913104,13.22913104,12.009686,12.13902108,4184900.0,57419697.0,10.675765,-8.304254,21.486869,2.339251,3.435293,-301.313665
sh.603917,合力科技,2018-11-26,12.1020682,12.45312056,11.90806558,12.23140328,2403734.0,31648702.0,6.131974,0.761031,21.650392,2.357054,3.461437,-303.606768
sh.603917,合力科技,2018-11-27,12.24987972,12.39769124,12.1482593,12.31454726,1726799.0,22962704.0,4.405099,0.679759,21.797562,2.373076,3.484967,-305.67056
sh.603917,合力科技,2018-11-28,12.27759438,12.31454726,11.64939542,12.20368862,2477195.0,32426635.0,6.319375,-0.900224,21.601335,2.351713,3.453594,-302.918837
sh.603917,合力科技,2018-11-29,12.3330237,12.3330237,11.7325394,11.7325394,2293824.0,29806555.0,5.851592,-3.860713,20.76737,2.26092,3.320261,-291.224014
sh.603917,合力科技,2018-11-30,11.6401572,11.9173038,11.53853678,11.79720694,1501795.0,19060936.0,3.83111,0.551186,20.881836,2.273382,3.338561,-292.829186
sh.603918,金桥信息,2018-11-01,7.199884,7.4720056,7.199884,7.284922,1871812.0,24193904.0,1.060361,1.741886,41.523596,4.277162,2.981682,-78.955509
sh.603918,金桥信息,2018-11-02,7.36996,7.5343668,7.36996,7.483344,1979996.0,26010144.0,1.121646,2.723731,42.654589,4.393661,3.062896,-81.106048
sh.603918,金桥信息,2018-11-05,7.4039752,7.5740512,7.3756292,7.568382,1865992.0,24651066.0,1.057064,1.136368,43.1393,4.443589,3.097701,-82.027707
sh.603918,金桥信息,2018-11-06,7.483344,8.106956,7.3812984,7.8971956,2863884.0,39230474.0,1.622358,4.344569,45.013517,4.636644,3.232283,-85.591458
sh.603918,金桥信息,2018-11-07,7.7441272,7.8688496,7.6194048,7.6874352,1907164.0,25932013.0,1.080387,-2.656137,43.817896,4.513488,3.146429,-83.318031
sh.603918,金桥信息,2018-11-08,7.6931044,7.7497964,7.5513744,7.5570436,1187504.0,16009996.0,0.672708,-1.696169,43.074672,4.436932,3.09306,-81.904819
sh.603918,金桥信息,2018-11-09,7.540036,7.6080664,7.4720056,7.483344,830300.0,11028003.0,0.470356,-0.975245,42.654589,4.393661,3.062896,-81.106048
sh.603918,金桥信息,2018-11-12,7.483344,7.7214504,7.483344,7.6874352,1494493.0,20193875.0,0.846614,2.727277,43.817896,4.513488,3.146429,-83.318031
sh.603918,金桥信息,2018-11-13,7.568382,7.8008192,7.51169,7.7214504,1606284.0,21828348.0,0.909942,0.442474,44.011781,4.533459,3.160351,-83.686695
sh.603918,金桥信息,2018-11-14,7.738458,7.9142032,7.6704276,7.7611348,2095900.0,28735958.0,1.187304,0.513948,44.237979,4.556759,3.176594,-84.116802
sh.603918,金桥信息,2018-11-15,7.6874352,8.07861,7.6874352,8.0445948,2845631.0,39783060.0,1.612018,3.652301,45.853683,4.723185,3.292613,-87.189001
sh.603918,金桥信息,2018-11-16,7.993572,8.0842792,7.823496,7.880188,2817742.0,39554866.0,1.596219,-2.043693,44.916575,4.626658,3.225322,-85.407126
sh.603918,金桥信息,2018-11-19,7.93688,8.0956176,7.8971956,7.9992412,2003907.0,28212447.0,1.135191,1.510792,45.595171,4.696557,3.27405,-86.697449
sh.603918,金桥信息,2018-11-20,7.9312108,7.9765644,7.65342,7.6647584,1941200.0,26726511.0,1.099668,-4.181426,43.68864,4.500174,3.137148,-83.072255
sh.603918,金桥信息,2018-11-21,7.65342,7.8631804,7.5513744,7.8575112,1220946.0,16626917.0,0.691652,2.514787,44.787319,4.613344,3.21604,-85.16135
sh.603918,金桥信息,2018-11-22,7.880188,7.8971956,7.65342,7.7214504,1009200.0,13815238.0,0.5717,-1.7316,44.011781,4.533459,3.160351,-83.686695
sh.603918,金桥信息,2018-11-23,7.79515,7.8008192,7.284922,7.3529524,1564700.0,20747585.0,0.886385,-4.772391,41.911365,4.317105,3.009527,-79.692836
sh.603918,金桥信息,2018-11-26,7.3529524,7.4039752,7.1545304,7.2225608,1038000.0,13300287.0,0.588015,-1.773327,41.168141,4.240548,2.956158,-78.279625
sh.603918,金桥信息,2018-11-27,7.3472832,7.426652,7.1885456,7.2338992,1236700.0,15920162.0,0.700577,0.15699,41.23277,4.247205,2.960799,-78.402513
sh.603918,金桥信息,2018-11-28,7.0865,7.3812984,7.029808,7.3586216,1437600.0,18371734.0,0.814384,1.724133,41.943679,4.320433,3.011847,-79.75428
sh.603918,金桥信息,2018-11-29,7.454998,7.4776748,7.1035076,7.1205152,1242600.0,16008042.0,0.703919,-3.235741,40.586488,4.180635,2.914392,-77.173633
sh.603918,金桥信息,2018-11-30,7.199884,7.3019296,7.0354772,7.199884,804000.0,10154421.0,0.455457,1.114645,41.038885,4.227234,2.946877,-78.033849
sh.603919,金徽酒,2018-11-01,9.19221456,9.32363072,9.08154832,9.164548,1628284.0,21666585.0,1.405651,-0.300978,20.375589,2.537792,3.555639,33.194383
sh.603919,金徽酒,2018-11-02,9.21296448,9.29596416,9.1299648,9.25446432,1739607.0,23194113.0,1.501753,0.981133,20.575501,2.562691,3.590525,33.520064
sh.603919,金徽酒,2018-11-05,9.20604784,9.21988112,9.08154832,9.17146464,913669.0,12071195.0,0.788744,-0.89686,20.390967,2.539707,3.558323,33.219436
sh.603919,金徽酒,2018-11-06,9.10921488,9.17146464,9.04004848,9.14379808,802369.0,10546055.0,0.692662,-0.301659,20.329456,2.532046,3.547589,33.119226
sh.603919,金徽酒,2018-11-07,9.11613152,9.17838128,9.0607984,9.14379808,913660.0,12046582.0,0.788736,0.0,20.329456,2.532046,3.547589,33.119226
sh.603919,金徽酒,2018-11-08,9.1299648,9.1991312,9.1299648,9.15763136,782127.0,10363285.0,0.675188,0.151282,20.360211,2.535877,3.552956,33.169331
sh.603919,金徽酒,2018-11-09,9.10229824,9.15763136,9.06771504,9.14379808,518040.0,6819143.0,0.447209,-0.151054,20.329456,2.532046,3.547589,33.119226
sh.603919,金徽酒,2018-11-12,9.06771504,9.17146464,8.99854864,9.164548,901307.0,11865844.0,0.778072,0.226927,20.375589,2.537792,3.555639,33.194383
sh.603919,金徽酒,2018-11-13,9.15071472,9.337464,9.08154832,9.31671408,1890220.0,25302019.0,1.631773,1.660379,20.713901,2.579929,3.614676,33.745535
sh.603919,金徽酒,2018-11-14,9.32363072,9.33054736,9.12304816,9.15071472,2140232.0,28483573.0,1.847601,-1.781742,20.344834,2.533962,3.550272,33.144279
sh.603919,金徽酒,2018-11-15,9.11613152,9.24754768,9.11613152,9.24063104,1116950.0,14850007.0,0.964231,0.982616,20.544745,2.558861,3.585158,33.469959
sh.603919,金徽酒,2018-11-16,9.30979744,9.33054736,9.1991312,9.29596416,1292072.0,17353305.0,1.115409,0.598802,20.667767,2.574183,3.606626,33.670378
sh.603919,金徽酒,2018-11-19,9.29596416,9.48963008,9.24063104,9.43429696,1733930.0,23546558.0,1.496852,1.488101,20.975324,2.612489,3.660296,34.171425
sh.603919,金徽酒,2018-11-20,9.337464,9.38588048,9.15763136,9.21988112,1464943.0,19610482.0,1.264643,-2.27273,20.498612,2.553115,3.577107,33.394802
sh.603919,金徽酒,2018-11-21,9.13688144,9.24063104,9.08154832,9.21296448,790583.0,10480886.0,0.682488,-0.07502,20.483234,2.551199,3.574424,33.36975
sh.603919,金徽酒,2018-11-22,9.24754768,9.2682976,9.18529792,9.20604784,639240.0,8518206.0,0.551837,-0.07507,20.467856,2.549284,3.57174,33.344697
sh.603919,金徽酒,2018-11-23,9.24063104,9.24063104,9.0262152,9.21296448,1376925.0,18152349.0,1.18866,0.075126,20.483234,2.551199,3.574424,33.36975
sh.603919,金徽酒,2018-11-26,9.164548,9.24063104,9.11613152,9.21988112,871794.0,11567986.0,0.752595,0.075077,20.498612,2.553115,3.577107,33.394802
sh.603919,金徽酒,2018-11-27,9.2337144,9.2337144,9.12304816,9.22679776,498740.0,6626717.0,0.430548,0.07502,20.513989,2.55503,3.579791,33.419855
sh.603919,金徽酒,2018-11-28,9.1299648,9.21988112,9.04004848,9.21988112,1087314.0,14330156.0,0.938647,-0.074964,20.498612,2.553115,3.577107,33.394802
sh.603919,金徽酒,2018-11-29,9.21296448,9.3028808,9.15763136,9.22679776,1743983.0,23361922.0,1.50553,0.07502,20.513989,2.55503,3.579791,33.419855
sh.603919,金徽酒,2018-11-30,9.22679776,9.41354704,9.0607984,9.39971376,2570870.0,34624999.0,2.219358,1.874063,20.898435,2.602913,3.646878,34.046164
sh.603920,世运电路,2018-11-01,7.61789226,7.798825,7.5804579,7.65532662,3543984.0,43517020.0,2.764202,0.491404,26.437713,2.120079,2.348166,192.463018
sh.603920,世运电路,2018-11-02,7.73019534,7.8300203,7.64908756,7.8300203,4306100.0,53380879.0,3.35863,2.281986,27.041019,2.168459,2.401751,196.855002
sh.603920,世运电路,2018-11-05,7.8612156,7.8612156,7.65532662,7.75515158,2851100.0,35406514.0,2.223773,-0.956174,26.782459,2.147725,2.378786,194.972723
sh.603920,世运电路,2018-11-06,8.2355592,8.28547168,7.64908756,7.78634688,3976945.0,49839032.0,3.101899,0.402247,26.890193,2.156364,2.388355,195.757006
sh.603920,世运电路,2018-11-07,7.68652192,7.78634688,7.63660944,7.66156568,2691130.0,33248524.0,2.099001,-1.602563,26.45926,2.121807,2.35008,192.619874
sh.603920,世运电路,2018-11-08,7.7052391,7.7676297,7.61789226,7.61789226,1436072.0,17688453.0,1.120093,-0.57003,26.308434,2.109712,2.336684,191.521878
sh.603920,世运电路,2018-11-09,7.60541414,7.66780474,7.56797978,7.59917508,1305172.0,15927455.0,1.017995,-0.245698,26.243794,2.104529,2.330942,191.051308
sh.603920,世运电路,2018-11-12,7.59917508,7.76139064,7.56174072,7.76139064,2536902.0,31367177.0,1.978708,2.134641,26.804006,2.149453,2.3807,195.129579
sh.603920,世运电路,2018-11-13,7.63037038,7.87993278,7.62413132,7.85497654,4269698.0,53160849.0,3.330237,1.205792,27.127205,2.175371,2.409406,197.482428
sh.603920,世运电路,2018-11-14,7.81130312,7.87369372,7.75515158,7.79258594,2739918.0,34283083.0,2.137055,-0.794284,26.911739,2.158092,2.390268,195.913862
sh.603920,世运电路,2018-11-15,7.79258594,7.99847492,7.7364344,7.9859968,4199020.0,53128743.0,3.275111,2.481989,27.579685,2.211656,2.449595,200.776416
sh.603920,世运电路,2018-11-16,7.9859968,8.12325612,7.93608432,8.00471398,4069918.0,52355884.0,3.174415,0.234373,27.644325,2.216839,2.455336,201.246986
sh.603920,世运电路,2018-11-19,7.96104056,8.0483874,7.84249842,8.0483874,3323486.0,42268416.0,2.59222,0.545594,27.795151,2.228934,2.468732,202.344982
sh.603920,世运电路,2018-11-20,7.9859968,8.0795827,7.74267346,7.78634688,2971200.0,37735183.0,2.317448,-3.255815,26.890193,2.156364,2.388355,195.757006
sh.603920,世运电路,2018-11-21,7.69276098,7.83625936,7.6428485,7.75515158,2520802.0,31169920.0,1.966151,-0.400635,26.782459,2.147725,2.378786,194.972723
sh.603920,世运电路,2018-11-22,7.7676297,7.92984526,7.74267346,7.87369372,2986157.0,37474851.0,2.329114,1.528557,27.191845,2.180554,2.415147,197.952998
sh.603920,世运电路,2018-11-23,7.87369372,7.87369372,7.36832986,7.37456892,3735207.0,45251089.0,2.91335,-6.339146,25.468115,2.042326,2.262048,185.404472
sh.603920,世运电路,2018-11-26,7.38080798,7.486872,7.25602678,7.37456892,1778945.0,21015300.0,1.387524,0.0,25.468115,2.042326,2.262048,185.404472
sh.603920,世运电路,2018-11-27,7.3932861,7.486872,7.38704704,7.4244814,1180700.0,14075992.0,0.920911,0.676818,25.640488,2.056149,2.277357,186.659324
sh.603920,世运电路,2018-11-28,7.41824234,7.5492626,7.25602678,7.53054542,1856525.0,22159302.0,1.448034,1.428572,26.006781,2.085522,2.309891,189.325886
sh.603920,世运电路,2018-11-29,7.55550166,7.7052391,7.34337362,7.36832986,2232807.0,27063893.0,1.741523,-2.154095,25.446568,2.040598,2.260134,185.247615
sh.603920,世运电路,2018-11-30,7.33713456,7.47439388,7.28098302,7.4556767,1571400.0,18569929.0,1.225645,1.185431,25.748221,2.064788,2.286926,187.443607
sh.603922,金鸿顺,2018-11-01,11.28584,11.4974495,11.23646445,11.23646445,2052178.0,33113538.0,6.413056,-1.969229,30.913056,1.804698,1.879827,15.601904
sh.603922,金鸿顺,2018-11-02,11.4551276,11.47628855,11.28584,11.47628855,1815501.0,29359457.0,5.673441,2.134339,31.572845,1.843216,1.919949,15.934901
sh.603922,金鸿顺,2018-11-05,11.5397714,12.19576085,11.5397714,11.95593675,3557116.0,59478549.0,11.115988,4.179473,32.892423,1.920253,2.000193,16.600896
sh.603922,金鸿顺,2018-11-06,11.7795955,11.84307835,11.51861045,11.7372736,1783550.0,29564551.0,5.573594,-1.828917,32.290851,1.885133,1.963611,16.297281
sh.603922,金鸿顺,2018-11-07,11.5820933,11.77254185,11.5115568,11.51861045,1268944.0,20855929.0,3.96545,-1.862978,31.689279,1.850014,1.927029,15.993666
sh.603922,金鸿顺,2018-11-08,11.57503965,11.7654882,11.4974495,11.5820933,1060772.0,17429234.0,3.314913,0.551134,31.863929,1.86021,1.93765,16.081812
sh.603922,金鸿顺,2018-11-09,11.4692349,11.567986,11.28584,11.3281619,897883.0,14532223.0,2.805884,-2.192452,31.165329,1.819426,1.895168,15.729227
sh.603922,金鸿顺,2018-11-12,11.3281619,11.6526298,11.23646445,11.64557615,1130362.0,18473056.0,3.532381,2.801997,32.038579,1.870406,1.94827,16.169958
sh.603922,金鸿顺,2018-11-13,11.46218125,11.850132,11.4128057,11.80075645,1853773.0,30783330.0,5.793041,1.332522,32.465501,1.895329,1.974232,16.385427
