代码,名称,date,open,high,low,close,volume,amount,turn,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM
sh.603909,建发合诚,2019-04-01,10.35189295,10.46922702,10.24969876,10.43894726,2451381.0,67236434.0,9.805524,0.914746,56.068274,4.266165,6.147378,-1390.515237
sh.603909,建发合诚,2019-04-02,10.43894726,10.43894726,10.2572687,10.32539816,1841500.0,50214778.0,7.366,-1.087742,55.458394,4.21976,6.08051,-1375.38998
sh.603909,建发合诚,2019-04-03,10.32918313,10.58656109,10.27240858,10.53357151,2116439.0,58354166.0,8.465756,2.016126,56.576507,4.304836,6.203101,-1403.119617
sh.603909,建发合诚,2019-04-04,10.5600663,10.5600663,10.34053804,10.39731259,1711000.0,47063753.0,6.844,-1.29357,55.844651,4.24915,6.12286,-1384.969309
sh.603909,建发合诚,2019-04-08,10.39731259,10.51843163,10.22698894,10.29890337,1169600.0,31878253.0,4.6784,-0.946488,55.316089,4.208932,6.064907,-1371.860754
sh.603909,建发合诚,2019-04-09,10.2572687,10.42380738,10.24591379,10.29890337,1054000.0,28744733.0,4.216,0.0,55.316089,4.208932,6.064907,-1371.860754
sh.603909,建发合诚,2019-04-10,10.26862361,10.29890337,10.07559014,10.1058699,1174200.0,31465209.0,4.6968,-1.874305,54.279293,4.130043,5.951232,-1346.147818
sh.603909,建发合诚,2019-04-11,10.07559014,10.11722481,9.91283643,9.93176128,1031800.0,27221170.0,4.1272,-1.72285,53.344145,4.058889,5.848702,-1322.955758
sh.603909,建发合诚,2019-04-12,9.93933122,10.0301705,9.88255667,9.9923208,695400.0,18270800.0,2.7816,0.609756,53.669414,4.083638,5.884364,-1331.022561
sh.603909,建发合诚,2019-04-15,10.06423523,10.1437196,9.8787717,9.90905146,836700.0,22234078.0,3.3468,-0.833331,53.222169,4.049608,5.835328,-1319.930707
sh.603909,建发合诚,2019-04-16,9.91283643,10.03774044,9.8030723,10.0301705,970129.0,25442721.0,3.880516,1.222306,53.872707,4.099107,5.906654,-1336.064314
sh.603909,建发合诚,2019-04-17,10.02638553,10.20049415,9.97718092,10.1437196,1434500.0,38251241.0,5.738,1.132073,54.482587,4.145512,5.973522,-1351.18957
