code,name,date,open,high,low,close,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2024-10-08,10.55976896,10.69564834,9.8997834,10.1909535,192133102.0,2037070000.57,0.6546,3.6525,0,7.600066,0.487016,1.808121,3.576917,1
sh.600000,浦发银行,2024-10-09,10.1909535,10.1909535,9.61831897,9.61831897,116072715.0,1183819439.61,0.3954,-5.619,0,7.173014,0.45965,1.706522,3.375928,1
sh.600000,浦发银行,2024-10-10,9.76390402,10.18124783,9.75419835,10.00654577,101639927.0,1044726818.6,0.3463,4.0363,0,7.462541,0.478203,1.775403,3.512191,1
sh.600000,浦发银行,2024-10-11,10.06477979,10.21036484,9.72508134,9.86096072,58937652.0,606557617.76,0.2008,-1.4549,0,7.353968,0.471246,1.749572,3.461093,1
sh.600000,浦发银行,2024-10-14,10.00654577,10.22977618,9.94831175,10.0938968,88307795.0,918408286.46,0.3009,2.3622,0,7.527684,0.482378,1.790901,3.542851,1
sh.600000,浦发银行,2024-10-15,10.14242515,10.22007051,9.94831175,9.94831175,62939733.0,654527534.49,0.2144,-1.4423,0,7.419112,0.47542,1.765071,3.491752,1
sh.600000,浦发银行,2024-10-16,9.85125505,10.15213082,9.85125505,10.03566278,52614974.0,545095953.24,0.1793,0.878,0,7.484255,0.479595,1.780569,3.522411,1
sh.600000,浦发银行,2024-10-17,10.03566278,10.17154216,9.91919474,9.91919474,45576672.0,471133860.4,0.1553,-1.1605,0,7.397397,0.474029,1.759905,3.481532,1
sh.600000,浦发银行,2024-10-18,9.88037206,10.02595711,9.72508134,9.85125505,62206282.0,633125532.25,0.2119,-0.6849,0,7.34673,0.470782,1.74785,3.457686,1
sh.600000,浦发银行,2024-10-21,9.88037206,9.91919474,9.65714165,9.86096072,64523034.0,651623310.11,0.2198,0.0985,0,7.353968,0.471246,1.749572,3.461093,1
sh.600000,浦发银行,2024-10-22,9.86096072,9.96772309,9.71537567,9.83184371,42803387.0,432235690.56,0.1458,-0.2953,0,7.332254,0.469855,1.744406,3.450873,1
sh.600000,浦发银行,2024-10-23,9.82213804,9.94831175,9.8027267,9.88037206,33566174.0,341483787.08,0.1144,0.4936,0,7.368445,0.472174,1.753016,3.467906,1
sh.600000,浦发银行,2024-10-24,9.82213804,9.94831175,9.82213804,9.84154938,24017341.0,244345561.68,0.0818,-0.3929,0,7.339492,0.470318,1.746128,3.454279,1
sh.600000,浦发银行,2024-10-25,9.84154938,9.8997834,9.77360969,9.78331536,28419908.0,287640630.89,0.0968,-0.5917,0,7.296063,0.467535,1.735796,3.43384,1
sh.600000,浦发银行,2024-10-28,9.8027267,9.8027267,9.65714165,9.76390402,31702745.0,317673595.06,0.108,-0.1984,0,7.281587,0.466608,1.732352,3.427027,1
sh.600000,浦发银行,2024-10-29,9.71537567,9.85125505,9.67655299,9.69596433,34069864.0,341853848.18,0.1161,-0.6958,0,7.23092,0.463361,1.720298,3.403181,1
sh.600000,浦发银行,2024-10-30,9.69596433,9.82213804,9.61831897,9.64743598,42037416.0,419434796.57,0.1432,-0.5005,0,7.194729,0.461042,1.711688,3.386148,1
sh.600000,浦发银行,2024-10-31,9.71537567,9.75419835,9.42420557,9.55037928,60021367.0,589919637.85,0.2045,-1.006,0,6.573327,0.451286,1.694408,1.184502,1
sh.600004,白云机场,2024-10-08,11.28163708,11.28163708,9.9254821,10.3185705,94665195.0,1014062982.15,3.9999,0.3824,0,34.434549,1.392618,3.549708,11.495047,1
sh.600004,白云机场,2024-10-09,10.16133514,10.16133514,9.64049301,9.66997464,49137895.0,492236396.05,2.0762,-6.2857,0,32.270091,1.305082,3.326584,10.772501,1
sh.600004,白云机场,2024-10-10,9.68962906,9.89600047,9.62083859,9.74859232,33390544.0,331982155.22,1.4108,0.813,0,32.53245,1.315693,3.353629,10.860083,1
sh.600004,白云机场,2024-10-11,9.69945627,9.74859232,9.3358495,9.40463997,30960563.0,300142336.81,1.3082,-3.5282,0,31.384631,1.269272,3.235305,10.476914,1
sh.600004,白云机场,2024-10-14,9.46360323,9.52256649,9.31619508,9.4341216,19810346.0,189809353.09,0.837,0.3135,0,31.483016,1.273251,3.245447,10.509757,1
sh.600004,白云机场,2024-10-15,9.42429439,9.52256649,9.31619508,9.31619508,18624671.0,178472225.11,0.7869,-1.25,0,31.089478,1.257335,3.204879,10.378385,1
sh.600004,白云机场,2024-10-16,9.27688624,9.35550392,9.19826856,9.27688624,19708934.0,185986049.34,0.8328,-0.4219,0,30.958299,1.25203,3.191357,10.334595,1
sh.600004,白云机场,2024-10-17,9.27688624,9.3358495,9.10982367,9.10982367,20262150.0,189654495.5,0.8561,-1.8008,0,30.400787,1.229483,3.133885,10.148484,1
sh.600004,白云机场,2024-10-18,9.10982367,9.3358495,9.01155157,9.24740461,34895490.0,325077264.3,1.4744,1.5102,0,30.859914,1.248051,3.181215,10.301752,1
sh.600004,白云机场,2024-10-21,9.2375774,9.34567671,9.17861414,9.26705903,25531842.0,240697664.12,1.0788,0.2125,0,30.925504,1.250704,3.187976,10.323647,1
sh.600004,白云机场,2024-10-22,9.2375774,9.37515834,9.20809577,9.36533113,20554888.0,194967449.3,0.8685,1.0604,0,31.253452,1.263967,3.221783,10.433124,1
sh.600004,白云机场,2024-10-23,9.37515834,9.5323937,9.37515834,9.47343044,24665176.0,237503167.99,1.0422,1.1542,0,31.614195,1.278556,3.25897,10.553548,1
sh.600004,白云机场,2024-10-24,9.40463997,9.48325765,9.30636787,9.35550392,16632001.0,158669270.58,0.7027,-1.2448,0,31.220657,1.262641,3.218402,10.422176,1
sh.600004,白云机场,2024-10-25,9.36533113,9.44394881,9.3358495,9.4341216,15911212.0,152166840.48,0.6723,0.8403,0,31.483016,1.273251,3.245447,10.509757,1
sh.600004,白云机场,2024-10-28,9.41446718,9.59135696,9.39481276,9.58152975,22361102.0,216483126.9,0.9448,1.5625,0,31.974938,1.293146,3.296158,10.673972,1
